,party_rk,class
27872,29285,29.0
27873,91105,24.0
27874,27091,16.0
27875,41143,27.0
27876,39835,29.0
27877,58351,8.0
27878,20692,31.0
27879,85684,27.0
27880,4899,91.0
27881,22216,87.0
27882,24661,14.0
27883,47473,48.0
27884,4658,85.0
27885,53702,16.0
27886,64757,12.0
27887,81480,10.0
27888,84758,29.0
27889,78941,29.0
27890,74294,35.0
27891,77289,29.0
27892,90455,52.0
27893,1267,31.0
27894,64766,5.0
27895,4489,15.0
27896,50130,104.0
27897,61987,5.0
27898,69898,32.0
27899,15176,34.0
27900,22665,29.0
27901,28714,29.0
27902,34601,5.0
27903,43169,25.0
27904,25807,31.0
27905,5629,104.0
27906,67896,100.0
27907,3656,100.0
27908,68334,31.0
27909,31629,27.0
27910,76101,12.0
27911,84483,28.0
27912,69273,24.0
27913,42092,11.0
27914,83440,100.0
27915,34134,5.0
27916,42526,4.0
27917,15908,12.0
27918,24944,7.0
27919,28696,85.0
27920,13361,34.0
27921,34089,8.0
27922,40901,86.0
27923,62251,9.0
27924,22813,28.0
27925,64126,29.0
27926,83621,33.0
27927,46107,11.0
27928,58648,97.0
27929,79034,24.0
27930,83873,42.0
27931,73110,8.0
27932,89096,31.0
27933,13459,100.0
27934,21538,101.0
27935,34579,33.0
27936,47429,8.0
27937,39250,29.0
27938,67645,3.0
27939,75670,25.0
27940,41241,25.0
27941,49929,24.0
27942,53487,13.0
27943,56879,29.0
27944,69186,29.0
27945,6861,14.0
27946,82673,30.0
27947,23274,66.0
27948,76595,27.0
27949,84595,29.0
27950,90002,9.0
27951,13095,29.0
27952,39925,25.0
27953,44109,29.0
27954,90697,29.0
27955,586,
27956,86964,11.0
27957,27778,48.0
27958,4172,29.0
27959,15305,127.0
27960,66548,25.0
27961,71235,5.0
27962,15073,27.0
27963,19069,
27964,31188,33.0
27965,25292,31.0
27966,91100,12.0
27967,14488,104.0
27968,30164,85.0
27969,34446,13.0
27970,43010,29.0
27971,49025,9.0
27972,3444,29.0
27973,17731,100.0
27974,23102,97.0
27975,80495,12.0
27976,84887,8.0
27977,3604,127.0
27978,29233,47.0
27979,39863,
27980,54165,9.0
27981,77615,9.0
27982,36242,8.0
27983,43718,70.0
27984,60627,16.0
27985,74461,28.0
27986,65914,11.0
27987,90997,29.0
27988,37676,19.0
27989,11076,36.0
27990,23572,104.0
27991,54649,17.0
27992,409,104.0
27993,79307,11.0
27994,6997,29.0
27995,46521,6.0
27996,33031,28.0
27997,80760,23.0
27998,82979,23.0
27999,15527,35.0
28000,20881,85.0
28001,25190,89.0
28002,39618,36.0
28003,75334,6.0
28004,88765,25.0
28005,23371,100.0
28006,69185,29.0
28007,72970,100.0
28008,45998,29.0
28009,58262,16.0
28010,78170,29.0
28011,23575,85.0
28012,69966,28.0
28013,77246,51.0
28014,33313,29.0
28015,64454,27.0
28016,90648,27.0
28017,6964,85.0
28018,47463,7.0
28019,80346,84.0
28020,84190,50.0
28021,21154,7.0
28022,43258,9.0
28023,86514,16.0
28024,4401,97.0
28025,8320,100.0
28026,20739,31.0
28027,56396,12.0
28028,73526,31.0
28029,81320,25.0
28030,84991,23.0
28031,57380,26.0
28032,73714,85.0
28033,41984,12.0
28034,86019,27.0
28035,15330,14.0
28036,20301,12.0
28037,41927,33.0
28038,50919,12.0
28039,38115,10.0
28040,44364,66.0
28041,67921,28.0
28042,82952,7.0
28043,8071,12.0
28044,21365,9.0
28045,25502,47.0
28046,18542,25.0
28047,51362,6.0
28048,71048,25.0
28049,10484,19.0
28050,51401,25.0
28051,62813,33.0
28052,86038,16.0
28053,28998,28.0
28054,86148,32.0
28055,89992,31.0
28056,31840,30.0
28057,70206,7.0
28058,74720,25.0
28059,11511,97.0
28060,29652,20.0
28061,38349,9.0
28062,76235,28.0
28063,17486,85.0
28064,26399,27.0
28065,31793,15.0
28066,50085,12.0
28067,400,29.0
28068,32989,27.0
28069,44253,5.0
28070,23855,85.0
28071,87805,7.0
28072,6478,100.0
28073,50519,13.0
28074,175,86.0
28075,31771,5.0
28076,35014,11.0
28077,39243,25.0
28078,37994,35.0
28079,67232,29.0
28080,19412,31.0
28081,64940,27.0
28082,90414,29.0
28083,23142,127.0
28084,32865,28.0
28085,27740,25.0
28086,48240,32.0
28087,39460,27.0
28088,72000,10.0
28089,29140,28.0
28090,44036,12.0
28091,83127,14.0
28092,29583,16.0
28093,71111,9.0
28094,81024,29.0
28095,88099,71.0
28096,4111,44.0
28097,85386,8.0
28098,33268,66.0
28099,89298,100.0
28100,3789,27.0
28101,5293,5.0
28102,13066,29.0
28103,24760,27.0
28104,56330,34.0
28105,82553,89.0
28106,27651,87.0
28107,10014,
28108,74410,24.0
28109,92650,1.0
28110,85150,8.0
28111,92215,68.0
28112,23441,33.0
28113,25159,32.0
28114,44619,31.0
28115,18325,13.0
28116,55472,7.0
28117,59513,29.0
28118,86816,24.0
28119,15194,37.0
28120,26844,100.0
28121,37763,33.0
28122,67549,32.0
28123,74601,9.0
28124,78523,32.0
28125,41703,90.0
28126,54133,6.0
28127,89960,7.0
28128,60026,9.0
28129,20501,89.0
28130,69706,32.0
28131,77987,9.0
28132,15719,13.0
28133,35859,70.0
28134,58880,15.0
28135,67199,43.0
28136,92830,11.0
28137,57043,16.0
28138,13744,55.0
28139,16845,13.0
28140,33096,13.0
28141,37865,29.0
28142,88570,
28143,82481,5.0
28144,2545,104.0
28145,30042,27.0
28146,43168,68.0
28147,63804,29.0
28148,69246,
28149,22092,100.0
28150,51537,
28151,55202,6.0
28152,58669,5.0
28153,86659,27.0
28154,7189,13.0
28155,64987,5.0
28156,17766,30.0
28157,26799,7.0
28158,47437,27.0
28159,63719,7.0
28160,13332,64.0
28161,37932,32.0
28162,61644,71.0
28163,19262,33.0
28164,11332,11.0
28165,21867,25.0
28166,31480,30.0
28167,41334,71.0
28168,3339,31.0
28169,22933,7.0
28170,38260,25.0
28171,20188,16.0
28172,76927,33.0
28173,4601,75.0
28174,17040,12.0
28175,44102,29.0
28176,59469,20.0
28177,37809,15.0
28178,70746,25.0
28179,78259,47.0
28180,2948,9.0
28181,42194,5.0
28182,58875,29.0
28183,63834,7.0
28184,67140,30.0
28185,85228,9.0
28186,90511,12.0
28187,10774,
28188,16377,13.0
28189,49392,55.0
28190,57499,9.0
28191,74440,33.0
28192,10615,7.0
28193,50542,7.0
28194,80213,29.0
28195,22259,13.0
28196,34321,9.0
28197,46452,9.0
28198,88518,32.0
28199,15071,75.0
28200,26358,104.0
28201,34615,33.0
28202,45780,29.0
28203,94339,11.0
28204,34638,27.0
28205,52097,36.0
28206,31062,25.0
28207,57897,71.0
28208,4623,27.0
28209,14316,9.0
28210,30589,47.0
28211,55837,55.0
28212,29647,5.0
28213,43993,32.0
28214,18061,51.0
28215,50505,8.0
28216,90156,25.0
28217,3875,89.0
28218,39282,12.0
28219,71198,32.0
28220,80075,68.0
28221,86336,8.0
28222,89951,11.0
28223,50167,16.0
28224,57094,5.0
28225,59886,82.0
28226,90247,40.0
28227,5148,9.0
28228,27646,32.0
28229,49527,20.0
28230,9953,
28231,33871,9.0
28232,38615,14.0
28233,48896,27.0
28234,91017,33.0
28235,5035,57.0
28236,24786,11.0
28237,43880,27.0
28238,91995,24.0
28239,27555,89.0
28240,38868,36.0
28241,90587,34.0
28242,1182,89.0
28243,3095,29.0
28244,10962,85.0
28245,20697,97.0
28246,43146,5.0
28247,75098,29.0
28248,84124,5.0
28249,93536,7.0
28250,40749,29.0
28251,59279,29.0
28252,81246,28.0
28253,71603,25.0
28254,77525,27.0
28255,87751,28.0
28256,90381,71.0
28257,15104,100.0
28258,26639,15.0
28259,84625,9.0
28260,802,86.0
28261,82302,9.0
28262,6027,100.0
28263,32089,14.0
28264,42856,7.0
28265,44164,34.0
28266,84171,33.0
28267,12651,86.0
28268,20530,29.0
28269,40733,15.0
28270,7374,91.0
28271,77772,104.0
28272,64148,16.0
28273,72801,9.0
28274,77115,32.0
28275,91254,9.0
28276,1260,33.0
28277,14037,7.0
28278,87538,34.0
28279,8119,34.0
28280,64687,7.0
28281,17132,87.0
28282,35082,35.0
28283,67146,71.0
28284,63423,15.0
28285,69143,11.0
28286,10920,29.0
28287,45796,52.0
28288,80659,16.0
28289,16049,7.0
28290,19414,35.0
28291,49576,32.0
28292,82686,29.0
28293,2379,90.0
28294,37613,31.0
28295,59995,36.0
28296,89452,3.0
28297,45876,15.0
28298,87078,33.0
28299,63321,27.0
28300,81859,32.0
28301,93018,46.0
28302,49989,31.0
28303,54951,35.0
28304,65949,8.0
28305,70153,33.0
28306,4300,10.0
28307,10353,48.0
28308,14221,7.0
28309,24524,9.0
28310,35606,9.0
28311,83080,11.0
28312,3829,104.0
28313,19622,13.0
28314,54528,12.0
28315,41347,70.0
28316,60059,85.0
28317,61992,91.0
28318,48084,4.0
28319,55436,5.0
28320,67246,27.0
28321,79765,32.0
28322,84355,5.0
28323,6291,11.0
28324,22448,100.0
28325,12424,100.0
28326,16486,89.0
28327,24544,104.0
28328,15408,104.0
28329,29291,31.0
28330,37426,11.0
28331,803,100.0
28332,16031,27.0
28333,42902,5.0
28334,46237,28.0
28335,93336,15.0
28336,2597,74.0
28337,9173,85.0
28338,26568,91.0
28339,52149,66.0
28340,88559,8.0
28341,43319,35.0
28342,57864,24.0
28343,78084,14.0
28344,91422,25.0
28345,39683,29.0
28346,79153,66.0
28347,83595,33.0
28348,2389,11.0
28349,9862,85.0
28350,78978,97.0
28351,94307,25.0
28352,31687,5.0
28353,58045,28.0
28354,85643,23.0
28355,29507,100.0
28356,56215,28.0
28357,75169,54.0
28358,93133,27.0
28359,4271,7.0
28360,23191,100.0
28361,41942,36.0
28362,54781,27.0
28363,74237,
28364,24788,66.0
28365,16306,100.0
28366,82211,73.0
28367,2530,5.0
28368,10993,29.0
28369,20319,33.0
28370,65168,25.0
28371,92350,23.0
28372,21708,104.0
28373,25540,31.0
28374,46088,32.0
28375,82410,13.0
28376,17432,13.0
28377,32363,29.0
28378,7369,16.0
28379,44508,16.0
28380,66055,11.0
28381,4048,100.0
28382,44940,29.0
28383,48840,29.0
28384,21749,100.0
28385,53445,28.0
28386,77792,29.0
28387,81440,97.0
28388,8602,27.0
28389,70187,13.0
28390,87047,67.0
28391,38195,64.0
28392,10979,25.0
28393,72747,29.0
28394,889,91.0
28395,47390,31.0
28396,13059,33.0
28397,33578,33.0
28398,38082,12.0
28399,5607,100.0
28400,23738,86.0
28401,6042,
28402,55968,70.0
28403,58033,29.0
28404,3746,116.0
28405,8692,13.0
28406,64783,27.0
28407,88689,3.0
28408,53318,33.0
28409,77779,29.0
28410,25463,85.0
28411,35717,51.0
28412,85028,14.0
28413,38992,51.0
28414,54120,9.0
28415,82366,9.0
28416,86755,9.0
28417,23741,85.0
28418,37534,5.0
28419,60568,54.0
28420,74436,27.0
28421,19700,51.0
28422,41871,10.0
28423,79845,
28424,85030,5.0
28425,7725,100.0
28426,30136,14.0
28427,21806,33.0
28428,28280,124.0
28429,61486,12.0
28430,70520,48.0
28431,73764,48.0
28432,69554,7.0
28433,74621,25.0
28434,31067,29.0
28435,34098,29.0
28436,85850,24.0
28437,2854,117.0
28438,18488,85.0
28439,33696,33.0
28440,73094,31.0
28441,89591,5.0
28442,22839,104.0
28443,52088,
28444,40190,8.0
28445,66817,11.0
28446,35516,46.0
28447,90191,8.0
28448,36175,29.0
28449,34492,9.0
28450,63105,15.0
28451,70013,
28452,4828,90.0
28453,19606,15.0
28454,35615,7.0
28455,91171,9.0
28456,14251,82.0
28457,31644,5.0
28458,51781,31.0
28459,76464,28.0
28460,94606,11.0
28461,14828,32.0
28462,26853,46.0
28463,42920,11.0
28464,51916,
28465,2745,5.0
28466,17345,99.0
28467,26772,100.0
28468,93717,29.0
28469,41103,14.0
28470,53199,97.0
28471,33394,14.0
28472,45981,29.0
28473,44170,27.0
28474,67873,53.0
28475,70516,32.0
28476,74608,35.0
28477,17372,14.0
28478,52583,27.0
28479,74227,19.0
28480,26036,86.0
28481,32153,29.0
28482,84246,32.0
28483,88663,5.0
28484,36547,8.0
28485,40225,14.0
28486,83769,32.0
28487,69333,29.0
28488,82039,24.0
28489,86721,12.0
28490,17493,8.0
28491,63673,29.0
28492,4843,
28493,43740,124.0
28494,43717,8.0
28495,64284,25.0
28496,68628,
28497,7887,
28498,59739,35.0
28499,21935,100.0
28500,67334,101.0
28501,85117,9.0
28502,17220,35.0
28503,14601,31.0
28504,79598,87.0
28505,56988,27.0
28506,76457,27.0
28507,5327,32.0
28508,40851,27.0
28509,89629,28.0
28510,92569,29.0
28511,18397,85.0
28512,24847,106.0
28513,29779,85.0
28514,57815,5.0
28515,85546,27.0
28516,13272,30.0
28517,60319,9.0
28518,71400,32.0
28519,2472,31.0
28520,27277,82.0
28521,89325,100.0
28522,7497,18.0
28523,49040,48.0
28524,65234,104.0
28525,33370,12.0
28526,69343,15.0
28527,4197,13.0
28528,7606,
28529,19513,33.0
28530,33515,7.0
28531,50109,29.0
28532,68179,29.0
28533,74443,27.0
28534,12225,18.0
28535,51267,29.0
28536,76410,62.0
28537,19826,25.0
28538,25920,104.0
28539,62029,
28540,74480,33.0
28541,80676,67.0
28542,6381,90.0
28543,63463,9.0
28544,81943,29.0
28545,69863,36.0
28546,12462,32.0
28547,49541,47.0
28548,56268,28.0
28549,86856,8.0
28550,69853,29.0
28551,3114,90.0
28552,25156,101.0
28553,94205,7.0
28554,6468,34.0
28555,61543,3.0
28556,88442,5.0
28557,10449,
28558,71263,12.0
28559,5498,100.0
28560,17069,85.0
28561,37536,
28562,56499,28.0
28563,78573,
28564,7557,27.0
28565,15546,85.0
28566,90745,12.0
28567,27652,87.0
28568,86186,29.0
28569,76010,49.0
28570,70647,9.0
28571,6850,18.0
28572,57568,50.0
28573,60755,4.0
28574,9952,100.0
28575,40806,32.0
28576,82632,36.0
28577,4215,100.0
28578,28157,11.0
28579,47464,9.0
28580,89418,7.0
28581,16825,8.0
28582,27476,27.0
28583,32062,53.0
28584,46502,85.0
28585,51711,25.0
28586,90552,33.0
28587,11502,13.0
28588,65574,29.0
28589,7081,33.0
28590,13946,32.0
28591,39278,16.0
28592,45606,48.0
28593,16571,15.0
28594,33325,11.0
28595,54930,27.0
28596,70443,9.0
28597,34600,32.0
28598,69701,5.0
28599,32669,9.0
28600,46738,70.0
28601,50203,9.0
28602,451,89.0
28603,53953,5.0
28604,4139,16.0
28605,36076,71.0
28606,3759,105.0
28607,30142,32.0
28608,88064,87.0
28609,46280,28.0
28610,51291,15.0
28611,83285,15.0
28612,9141,
28613,52247,
28614,60785,32.0
28615,65796,32.0
28616,37186,85.0
28617,45353,104.0
28618,58939,9.0
28619,66584,71.0
28620,75205,31.0
28621,31522,12.0
28622,44559,59.0
28623,51824,48.0
28624,63146,9.0
28625,50389,11.0
28626,77287,29.0
28627,89245,16.0
28628,20451,25.0
28629,54771,3.0
28630,57451,32.0
28631,94232,14.0
28632,10703,12.0
28633,26680,47.0
28634,54471,14.0
28635,62621,7.0
28636,19080,5.0
28637,89335,28.0
28638,77544,32.0
28639,86340,24.0
28640,6912,11.0
28641,73412,31.0
28642,93309,5.0
28643,5176,64.0
28644,90197,12.0
28645,31526,9.0
28646,45965,
28647,54828,11.0
28648,18384,127.0
28649,55025,10.0
28650,61620,32.0
28651,90673,9.0
28652,20295,27.0
28653,84839,12.0
28654,11903,
28655,23979,25.0
28656,32539,12.0
28657,66595,9.0
28658,53129,12.0
28659,42158,31.0
28660,73428,34.0
28661,16276,29.0
28662,60134,20.0
28663,61281,34.0
28664,10735,85.0
28665,91249,28.0
28666,974,9.0
28667,6028,100.0
28668,37591,34.0
28669,59266,8.0
28670,73886,7.0
28671,19916,27.0
28672,52823,28.0
28673,61426,28.0
28674,81891,47.0
28675,1139,82.0
28676,15712,33.0
28677,76086,50.0
28678,82182,15.0
28679,51828,64.0
28680,88328,12.0
28681,22116,68.0
28682,54789,64.0
28683,59490,48.0
28684,17509,27.0
28685,62877,27.0
28686,77552,33.0
28687,89194,5.0
28688,473,90.0
28689,37840,64.0
28690,45061,32.0
28691,67004,33.0
28692,76228,7.0
28693,13206,9.0
28694,52596,12.0
28695,77297,5.0
28696,59527,85.0
28697,6065,29.0
28698,43619,10.0
28699,62863,27.0
28700,81475,13.0
28701,92020,89.0
28702,34382,5.0
28703,46678,36.0
28704,70574,66.0
28705,74964,27.0
28706,22626,13.0
28707,64777,31.0
28708,16152,29.0
28709,27768,11.0
28710,81348,5.0
28711,22089,35.0
28712,50690,9.0
28713,9715,10.0
28714,15424,25.0
28715,33288,27.0
28716,39744,28.0
28717,66789,9.0
28718,13191,67.0
28719,34703,27.0
28720,67442,29.0
28721,32410,8.0
28722,49279,100.0
28723,69319,33.0
28724,56805,13.0
28725,55117,11.0
28726,72404,31.0
28727,93844,87.0
28728,85342,14.0
28729,43407,32.0
28730,56541,6.0
28731,72891,28.0
28732,90392,66.0
28733,17078,33.0
28734,11275,
28735,22367,33.0
28736,46332,27.0
28737,63453,11.0
28738,79392,3.0
28739,83795,31.0
28740,5446,70.0
28741,70110,31.0
28742,215,104.0
28743,27728,14.0
28744,30571,13.0
28745,81120,23.0
28746,11570,
28747,13423,25.0
28748,35798,9.0
28749,73177,12.0
28750,77263,69.0
28751,93046,29.0
28752,20229,29.0
28753,35874,36.0
28754,45728,29.0
28755,74633,30.0
28756,77964,32.0
28757,36360,25.0
28758,53483,5.0
28759,83150,46.0
28760,1268,89.0
28761,7250,85.0
28762,21715,8.0
28763,28082,16.0
28764,1379,104.0
28765,20003,13.0
28766,40338,
28767,88652,12.0
28768,34745,29.0
28769,46745,12.0
28770,94074,7.0
28771,13284,124.0
28772,18031,29.0
28773,22424,32.0
28774,16427,15.0
28775,51407,33.0
28776,58096,8.0
28777,63164,15.0
28778,10631,14.0
28779,28865,17.0
28780,45578,29.0
28781,49102,18.0
28782,66788,6.0
28783,85698,52.0
28784,32672,13.0
28785,71917,24.0
28786,14129,7.0
28787,57283,29.0
28788,71598,7.0
28789,42375,
28790,76362,31.0
28791,80030,10.0
28792,34277,9.0
28793,77734,33.0
28794,88569,21.0
28795,11515,
28796,44214,24.0
28797,56860,32.0
28798,65028,29.0
28799,40829,29.0
28800,1938,90.0
28801,15604,85.0
28802,37618,29.0
28803,65613,29.0
28804,24879,116.0
28805,61923,9.0
28806,79299,27.0
28807,84283,12.0
28808,32709,75.0
28809,41883,12.0
28810,88938,4.0
28811,16600,9.0
28812,58173,10.0
28813,69598,14.0
28814,92444,85.0
28815,608,53.0
28816,26152,100.0
28817,45630,75.0
28818,50400,31.0
28819,61743,9.0
28820,65828,27.0
28821,9390,70.0
28822,17387,
28823,23641,85.0
28824,85585,7.0
28825,78768,5.0
28826,90130,16.0
28827,3421,7.0
28828,49402,9.0
28829,30502,79.0
28830,38833,9.0
28831,78613,29.0
28832,86849,36.0
28833,6080,
28834,13398,
28835,20421,
28836,29006,97.0
28837,59619,5.0
28838,68306,23.0
28839,79905,
28840,29786,5.0
28841,83976,27.0
28842,23145,16.0
28843,54163,27.0
28844,14622,5.0
28845,33999,34.0
28846,47973,32.0
28847,56560,12.0
28848,59464,
28849,50372,29.0
28850,54247,23.0
28851,78723,32.0
28852,48596,28.0
28853,50355,30.0
28854,54504,
28855,64304,31.0
28856,86075,36.0
28857,6019,104.0
28858,82970,25.0
28859,87999,36.0
28860,64907,35.0
28861,44405,27.0
28862,66652,51.0
28863,40085,13.0
28864,81094,32.0
28865,18169,7.0
28866,21458,
28867,48404,85.0
28868,57978,7.0
28869,12529,29.0
28870,27044,27.0
28871,32911,36.0
28872,37558,32.0
28873,47143,33.0
28874,54650,25.0
28875,31564,12.0
28876,43051,13.0
28877,57483,5.0
28878,13865,5.0
28879,22426,104.0
28880,48550,34.0
28881,80807,82.0
28882,91849,27.0
28883,9205,31.0
28884,11234,124.0
28885,27413,
28886,8489,
28887,86177,68.0
28888,90330,28.0
28889,93267,27.0
28890,77639,
28891,92503,33.0
28892,26924,100.0
28893,42366,23.0
28894,62817,29.0
28895,78611,8.0
28896,15947,106.0
28897,36897,33.0
28898,78366,66.0
28899,59119,29.0
28900,69633,12.0
28901,85327,8.0
28902,13216,104.0
28903,48900,47.0
28904,90406,10.0
28905,780,89.0
28906,40763,10.0
28907,89002,8.0
28908,47250,10.0
28909,90250,29.0
28910,14162,13.0
28911,43216,
28912,57363,25.0
28913,18349,5.0
28914,31762,28.0
28915,32477,29.0
28916,5622,29.0
28917,44845,7.0
28918,82285,25.0
28919,36793,33.0
28920,82657,7.0
28921,33100,7.0
28922,48760,8.0
28923,17582,15.0
28924,34727,
28925,38408,7.0
28926,89482,28.0
28927,26671,83.0
28928,49519,27.0
28929,64120,70.0
28930,37263,11.0
28931,2579,29.0
28932,43367,8.0
28933,47931,8.0
28934,54354,9.0
28935,73175,29.0
28936,25325,100.0
28937,52961,12.0
28938,33396,26.0
28939,37032,28.0
28940,41354,9.0
28941,50545,28.0
28942,35611,16.0
28943,63856,33.0
28944,81268,104.0
28945,69037,48.0
28946,77626,9.0
28947,5649,
28948,15940,12.0
28949,64481,47.0
28950,69227,9.0
28951,4375,70.0
28952,61843,33.0
28953,27130,27.0
28954,33216,33.0
28955,37396,27.0
28956,56426,34.0
28957,94333,37.0
28958,52842,9.0
28959,84036,16.0
28960,26260,100.0
28961,30819,49.0
28962,41529,31.0
28963,14227,14.0
28964,21534,51.0
28965,22486,12.0
28966,94561,9.0
28967,47268,29.0
28968,70809,27.0
28969,18881,85.0
28970,37748,5.0
28971,7496,11.0
28972,66078,27.0
28973,69919,5.0
28974,3030,
28975,34338,14.0
28976,88208,12.0
28977,23992,33.0
28978,60663,9.0
28979,10476,
28980,4867,104.0
28981,11622,25.0
28982,75827,3.0
28983,4752,9.0
28984,53636,29.0
28985,92401,23.0
28986,62740,27.0
28987,81303,32.0
28988,84312,12.0
28989,40870,28.0
28990,75857,28.0
28991,21738,26.0
28992,31370,9.0
28993,46953,68.0
28994,4274,100.0
28995,35378,8.0
28996,49183,13.0
28997,67931,25.0
28998,31265,34.0
28999,53440,27.0
29000,92049,8.0
29001,15089,33.0
29002,70454,33.0
29003,77238,25.0
29004,85284,8.0
29005,92964,13.0
29006,3729,91.0
29007,66986,11.0
29008,78809,67.0
29009,77767,29.0
29010,18451,85.0
29011,73614,5.0
29012,9120,29.0
29013,82424,30.0
29014,24929,101.0
29015,33164,31.0
29016,48286,27.0
29017,58094,16.0
29018,56915,23.0
29019,59379,12.0
29020,68537,32.0
29021,46584,29.0
29022,32710,25.0
29023,68024,47.0
29024,25785,27.0
29025,56410,36.0
29026,87824,8.0
29027,25838,85.0
29028,34079,24.0
29029,37898,31.0
29030,53474,16.0
29031,57740,25.0
29032,17952,15.0
29033,32248,9.0
29034,55727,27.0
29035,85412,23.0
29036,88340,32.0
29037,67553,7.0
29038,89387,32.0
29039,70728,33.0
29040,38350,25.0
29041,43898,5.0
29042,48976,9.0
29043,83712,9.0
29044,9676,31.0
29045,42413,29.0
29046,84019,86.0
29047,88060,7.0
29048,33781,27.0
29049,64533,8.0
29050,78604,35.0
29051,13208,72.0
29052,41807,29.0
29053,79721,27.0
29054,93593,11.0
29055,308,100.0
29056,15191,12.0
29057,28322,32.0
29058,74194,75.0
29059,91780,34.0
29060,37980,25.0
29061,67631,48.0
29062,7996,13.0
29063,79419,7.0
29064,45427,5.0
29065,49293,7.0
29066,78964,5.0
29067,64511,29.0
29068,36822,35.0
29069,53711,104.0
29070,61942,6.0
29071,1354,85.0
29072,18332,66.0
29073,49748,29.0
29074,35091,33.0
29075,41879,33.0
29076,70078,31.0
29077,83037,24.0
29078,2394,102.0
29079,63053,29.0
29080,45519,32.0
29081,61694,46.0
29082,72994,33.0
29083,91543,25.0
29084,36057,85.0
29085,55159,32.0
29086,67221,29.0
29087,88173,4.0
29088,33476,14.0
29089,42474,8.0
29090,57856,11.0
29091,79258,9.0
29092,88743,10.0
29093,42987,9.0
29094,41580,32.0
29095,44208,29.0
29096,24748,11.0
29097,63497,9.0
29098,85514,12.0
29099,92906,14.0
29100,51199,28.0
29101,64917,71.0
29102,86487,32.0
29103,50676,7.0
29104,72522,31.0
29105,80132,13.0
29106,29438,12.0
29107,87219,28.0
29108,1341,29.0
29109,16858,100.0
29110,2144,10.0
29111,60645,71.0
29112,68829,24.0
29113,13866,7.0
29114,45531,82.0
29115,53758,9.0
29116,81508,29.0
29117,25474,100.0
29118,59286,12.0
29119,7179,25.0
29120,21658,85.0
29121,64616,97.0
29122,82458,15.0
29123,12962,91.0
29124,26788,67.0
29125,61541,
29126,91557,11.0
29127,6026,
29128,86213,29.0
29129,20456,100.0
29130,85969,28.0
29131,33290,
29132,53838,33.0
29133,4617,31.0
29134,25265,47.0
29135,45505,11.0
29136,29413,31.0
29137,68915,33.0
29138,74816,9.0
29139,90933,16.0
29140,61305,12.0
29141,5764,100.0
29142,57645,35.0
29143,31203,10.0
29144,35943,29.0
29145,44922,9.0
29146,85863,55.0
29147,28633,28.0
29148,53103,9.0
29149,54542,29.0
29150,63488,27.0
29151,68734,7.0
29152,52678,29.0
29153,62870,63.0
29154,21088,84.0
29155,53365,9.0
29156,65805,46.0
29157,73684,28.0
29158,93713,100.0
29159,4166,89.0
29160,25013,100.0
29161,33423,71.0
